idind_care,SEXE,AGE,SDPOI,SDTAIL,imc,idmen_care,rev_ind_senior_i,rev_ind_conj_i,rev_alr_conj_i,rev_alr_senior_i,AGE_CAT
1036101,2,94,65.0,167.0,23.306680053,10361,19287.0,,,0,91 to 110
1036201,2,94,72.0,174.0,23.781212842,10362,15458.0,,,0,91 to 110
1036301,1,94,72.0,172.0,24.337479719,10363,11042.0,7146.0,0.0,0,91 to 110
1036401,2,94,63.0,150.0,28.0,10364,2839.0,31572.0,0.0,0,91 to 110
1036501,1,94,90.0,164.0,33.462224866,10365,20522.0,,,0,91 to 110
1036601,1,94,100.0,178.0,31.561671506,10366,23588.0,6565.0,0.0,0,91 to 110
1036701,2,94,62.0,155.0,25.806451613,10367,16925.0,,,0,91 to 110
1036801,2,94,72.0,156.0,29.585798817,10368,12902.0,,,0,91 to 110
1036901,2,94,70.0,160.0,27.34375,10369,9102.0,,,0,91 to 110
1037001,2,94,62.0,156.0,25.476660092,10370,8537.0,,,0,91 to 110
103701,2,63,105.0,168.0,37.202380952,1037,16072.0,,,0,60 to 70
1037101,1,94,80.0,180.0,24.691358025,10371,22982.0,18171.0,0.0,0,91 to 110
1037201,2,94,,,,10372,11599.0,,,0,91 to 110
1037301,2,94,44.0,150.0,19.555555556,10373,753.0,,,0,91 to 110
1037401,1,94,67.0,168.0,23.738662132,10374,47859.0,6876.0,0.0,0,91 to 110
1037501,1,94,75.0,158.0,30.043262298,10375,16791.0,,,0,91 to 110
1037601,1,94,80.0,178.0,25.249337205,10376,19005.0,,,0,91 to 110
1037701,2,94,68.0,162.0,25.910684347,10377,10435.0,,,0,91 to 110
1037801,2,94,70.0,170.0,24.221453287,10378,19810.0,,,0,91 to 110
1037901,2,94,62.0,156.0,25.476660092,10379,26168.0,,,0,91 to 110
1038001,1,94,94.0,180.0,29.012345679,10380,12337.0,,,0,91 to 110
103801,2,63,65.0,170.0,22.491349481,1038,12169.0,,,0,60 to 70
1038101,2,94,60.0,156.0,24.654832347,10381,26513.0,,,0,91 to 110
1038201,2,94,72.0,155.0,29.968782518,10382,13850.0,,,0,91 to 110
1038301,2,94,57.0,150.0,25.333333333,10383,34834.0,,,0,91 to 110
1038401,2,94,54.0,147.0,24.989587672,10384,14166.0,,,0,91 to 110
1038501,1,94,60.0,167.0,21.513858511,10385,6238.0,,,0,91 to 110
1038601,2,94,56.0,150.0,24.888888889,10386,7296.0,,,0,91 to 110
1038701,1,94,63.0,168.0,22.321428571,10387,17736.0,,,0,91 to 110
1038801,2,94,61.0,148.0,27.848794741,10388,18008.0,,,0,91 to 110
1038901,2,94,48.0,155.0,19.979188345,10389,16257.0,,,0,91 to 110
1039001,2,94,,,,10390,16504.0,,,0,91 to 110
103901,1,63,76.0,177.0,24.258674072,1039,21072.0,33911.0,0.0,0,60 to 70
1039101,2,94,,,,10391,12792.0,,,0,91 to 110
1039201,2,94,58.0,158.0,23.233456177,10392,7379.0,,,0,91 to 110
1039301,2,94,59.0,160.0,23.046875,10393,15520.0,,,0,91 to 110
1039401,2,94,58.0,160.0,22.65625,10394,4772.0,,,0,91 to 110
1039501,2,94,66.0,160.0,25.78125,10395,1105.0,10200.0,0.0,0,91 to 110
1039601,2,94,49.0,155.0,20.395421436,10396,22266.0,,,0,91 to 110
1039701,1,94,64.0,172.0,21.633315306,10397,32836.0,,,0,91 to 110
1039801,2,94,50.0,150.0,22.222222222,10398,10287.0,,,0,91 to 110
1039901,1,94,54.0,164.0,20.07733492,10399,0.0,,,0,91 to 110
1040001,2,94,67.0,172.0,22.647376961,10400,14485.0,,,0,91 to 110
104001,1,63,74.0,171.0,25.306932047,1040,15115.0,6263.0,0.0,0,60 to 70
10401,1,60,106.0,172.0,35.830178475,104,0.0,0.0,0.0,0,60 to 70
1040101,1,94,55.0,165.0,20.202020202,10401,3373.0,,,0,91 to 110
1040201,2,94,59.0,152.0,25.536703601,10402,21236.0,,,0,91 to 110
1040301,2,94,58.0,162.0,22.10028959,10403,10531.0,,,0,91 to 110
1040401,2,94,68.0,165.0,24.977043159,10404,25297.0,,,0,91 to 110
1040501,2,94,58.0,170.0,20.069204152,10405,14426.0,,,0,91 to 110
1040601,2,94,62.0,50.0,248.0,10406,5699.0,274.0,0.0,0,91 to 110
1040701,2,94,46.0,154.0,19.396188227,10407,1645.0,20350.0,0.0,0,91 to 110
1040801,2,94,59.0,157.0,23.936062315,10408,10418.0,,,0,91 to 110
1040901,2,94,80.0,,,10409,12702.0,,,0,91 to 110
1041001,2,94,63.0,145.0,29.964328181,10410,11181.0,,,0,91 to 110
104101,1,63,80.0,176.0,25.826446281,1041,28681.0,,,0,60 to 70
1041101,2,94,50.0,163.0,18.81892431,10411,5635.0,,,0,91 to 110
1041201,2,94,69.0,175.0,22.530612245,10412,45603.0,,,0,91 to 110
1041301,2,94,70.0,160.0,27.34375,10413,18948.0,,,0,91 to 110
1041401,2,94,64.0,160.0,25.0,10414,6498.0,,,0,91 to 110
1041501,2,94,62.0,156.0,25.476660092,10415,45621.0,,,0,91 to 110
1041601,2,94,45.0,165.0,16.52892562,10416,11500.0,,,0,91 to 110
1041701,2,94,65.0,173.0,21.71806609,10417,9588.0,,,0,91 to 110
1041801,2,94,65.0,141.0,32.694532468,10418,15317.0,,,0,91 to 110
1041901,2,94,69.0,170.0,23.875432526,10419,1105.0,5952.0,0.0,0,91 to 110
1042001,1,94,85.0,170.0,29.411764706,10420,19524.0,168.0,0.0,0,91 to 110
104201,1,63,116.0,167.0,41.593459787,1042,12453.0,,,0,60 to 70
1042101,2,94,62.0,152.0,26.835180055,10421,13083.0,,,0,91 to 110
1042201,2,94,35.0,155.0,14.568158169,10422,15603.0,,,0,91 to 110
1042301,2,94,67.0,168.0,23.738662132,10423,10625.0,,,0,91 to 110
1042401,2,94,68.0,155.0,28.303850156,10424,35882.0,,,0,91 to 110
1042501,1,94,46.0,158.0,18.426534209,10425,15902.0,,,0,91 to 110
1042601,2,94,,162.0,,10426,13412.0,,,0,91 to 110
1042701,2,94,50.0,160.0,19.53125,10427,9451.0,,,0,91 to 110
1042801,2,94,69.0,164.0,25.654372397,10428,8897.0,,,0,91 to 110
1042901,1,94,65.0,165.0,23.875114784,10429,23959.0,0.0,0.0,0,91 to 110
1043001,1,94,80.0,178.0,25.249337205,10430,69386.0,0.0,0.0,0,91 to 110
104301,1,63,120.0,186.0,34.686090878,1043,30374.0,18934.0,0.0,0,60 to 70
1043101,2,94,45.0,158.0,18.025957379,10431,14320.0,,,0,91 to 110
1043201,2,94,40.0,150.0,17.777777778,10432,3482.0,15334.0,0.0,0,91 to 110
1043301,2,94,66.0,170.0,22.837370242,10433,13400.0,,,0,91 to 110
1043401,2,94,40.0,150.0,17.777777778,10434,10254.0,,,0,91 to 110
1043501,1,94,83.0,173.0,27.732299776,10435,84159.0,0.0,0.0,0,91 to 110
1043601,2,94,,,,10436,4087.0,11986.0,0.0,0,91 to 110
1043701,1,94,75.0,168.0,26.573129252,10437,21221.0,2617.0,0.0,0,91 to 110
1043801,2,94,46.0,158.0,18.426534209,10438,11742.0,,,0,91 to 110
1043901,1,94,,175.0,,10439,22232.0,,,0,91 to 110
1044001,1,94,71.0,165.0,26.078971534,10440,37193.0,,,0,91 to 110
104401,2,63,59.0,168.0,20.904195011,1044,15136.0,20704.0,0.0,0,60 to 70
1044101,2,94,57.0,,,10441,20999.0,,,0,91 to 110
1044201,2,94,,155.0,,10442,14058.0,,,0,91 to 110
1044301,1,94,49.0,160.0,19.140625,10443,12894.0,,,0,91 to 110
1044401,2,94,60.0,,,10444,10955.0,,,0,91 to 110
1044501,2,94,66.0,,,10445,9226.0,,,0,91 to 110
1044601,1,94,,170.0,,10446,34711.0,,,0,91 to 110
1044701,2,94,48.0,149.0,21.620647719,10447,16624.0,,,0,91 to 110
1044801,2,94,62.0,154.0,26.14268848,10448,12295.0,,,0,91 to 110
1044901,2,94,48.0,148.0,21.913805698,10449,23366.0,,,0,91 to 110
1045001,2,94,55.0,157.0,22.313278429,10450,11145.0,,,0,91 to 110
104501,2,63,63.0,156.0,25.887573964,1045,24804.0,26779.0,0.0,0,60 to 70
1045101,2,94,48.0,160.0,18.75,10451,13592.0,,,0,91 to 110
1045201,2,94,52.0,162.0,19.814052736,10452,15573.0,,,0,91 to 110
1045301,2,95,58.0,154.0,24.456063417,10453,20556.0,,,0,91 to 110
1045401,2,95,50.0,165.0,18.365472911,10454,31776.0,,,0,91 to 110
1045501,2,95,40.0,162.0,15.241579028,10455,7599.0,,,0,91 to 110
1045601,1,95,60.0,177.0,19.151584794,10456,21887.0,,,0,91 to 110
1045701,2,95,63.0,158.0,25.23634033,10457,21504.0,,,0,91 to 110
1045801,2,95,72.0,154.0,30.359251138,10458,23147.0,,,0,91 to 110
1045901,2,95,54.0,165.0,19.834710744,10459,17434.0,,,0,91 to 110
1046001,2,95,40.0,151.0,17.543090215,10460,13541.0,,,0,91 to 110
104601,2,63,80.0,157.0,32.455677715,1046,6811.0,20444.0,0.0,0,60 to 70
1046101,2,95,60.0,163.0,22.582709172,10461,10243.0,,,0,91 to 110
1046201,2,95,50.0,152.0,21.641274238,10462,3482.0,15334.0,0.0,0,91 to 110
1046301,2,95,44.0,163.0,16.560653393,10463,16362.0,,,0,91 to 110
1046401,2,95,62.0,147.0,28.691748808,10464,5790.0,,,0,91 to 110
1046501,1,95,85.0,168.0,30.116213152,10465,60609.0,,,0,91 to 110
1046601,2,95,60.0,156.0,24.654832347,10466,60446.0,,,0,91 to 110
1046701,2,95,74.0,160.0,28.90625,10467,26165.0,,,0,91 to 110
1046801,1,95,65.0,176.0,20.983987603,10468,15570.0,,,0,91 to 110
1046901,2,95,50.0,145.0,23.781212842,10469,22929.0,,,0,91 to 110
1047001,1,95,54.0,158.0,21.631148854,10470,13425.0,3408.0,0.0,0,91 to 110
104701,1,63,70.0,175.0,22.857142857,1047,23196.0,,,0,60 to 70
1047101,2,95,62.0,154.0,26.14268848,10471,23446.0,,,0,91 to 110
1047201,2,95,61.0,153.0,26.058353625,10472,17632.0,,,0,91 to 110
1047301,2,95,,155.0,,10473,14264.0,,,0,91 to 110
1047401,2,95,56.0,160.0,21.875,10474,36504.0,,,0,91 to 110
1047501,2,95,48.0,154.0,20.239500759,10475,16983.0,,,0,91 to 110
1047601,2,95,50.0,150.0,22.222222222,10476,39962.0,,,0,91 to 110
1047701,2,95,62.0,160.0,24.21875,10477,17776.0,,,0,91 to 110
1047801,2,95,54.0,150.0,24.0,10478,11522.0,,,0,91 to 110
1047901,2,95,51.0,155.0,21.227887617,10479,15744.0,,,0,91 to 110
1048001,2,95,54.0,160.0,21.09375,10480,15748.0,,,0,91 to 110
104801,2,63,45.0,157.0,18.256318715,1048,27193.0,24345.0,0.0,0,60 to 70
1048101,2,95,63.0,163.0,23.711844631,10481,22288.0,,,0,91 to 110
1048201,2,95,55.0,160.0,21.484375,10482,12349.0,,,0,91 to 110
1048301,2,95,,,,10483,7689.0,,,0,91 to 110
1048401,2,95,60.0,160.0,23.4375,10484,35399.0,,,0,91 to 110
1048501,2,95,,,,10485,26176.0,,,0,91 to 110
1048601,1,95,72.0,157.0,29.210109944,10486,20118.0,2189.0,0.0,0,91 to 110
1048701,1,95,58.0,161.0,22.375679951,10487,23740.0,,,0,91 to 110
1048801,1,95,75.0,173.0,25.059307027,10488,39148.0,24926.0,0.0,0,91 to 110
1048901,2,95,52.0,160.0,20.3125,10489,10583.0,,,0,91 to 110
1049001,2,95,54.0,158.0,21.631148854,10490,15315.0,,,0,91 to 110
104901,2,63,68.0,157.0,27.587326058,1049,136.0,21553.0,0.0,0,60 to 70
1049101,2,95,60.0,158.0,24.034609838,10491,15768.0,,,0,91 to 110
1049201,2,95,40.0,152.0,17.313019391,10492,9818.0,,,0,91 to 110
1049301,2,95,63.0,160.0,24.609375,10493,7631.0,,,0,91 to 110
1049401,2,95,48.0,152.0,20.775623269,10494,10866.0,,,0,91 to 110
1049501,2,95,90.0,160.0,35.15625,10495,8738.0,,,0,91 to 110
1049601,2,95,,170.0,,10496,14556.0,,,0,91 to 110
1049701,2,95,65.0,164.0,24.167162403,10497,11494.0,,,0,91 to 110
1049801,2,95,62.0,158.0,24.835763499,10498,19098.0,,,0,91 to 110
1049901,1,95,56.0,170.0,19.37716263,10499,22774.0,,,0,91 to 110
1050001,2,95,,160.0,,10500,20029.0,,,0,91 to 110
105001,1,63,78.0,169.0,27.309968138,1050,18780.0,0.0,0.0,0,60 to 70
10501,1,60,112.0,162.0,42.676421277,105,14988.0,5874.0,0.0,0,60 to 70
1050101,2,95,80.0,156.0,32.873109796,10501,16434.0,,,0,91 to 110
1050201,2,95,54.0,150.0,24.0,10502,11475.0,,,0,91 to 110
1050301,2,95,79.0,157.0,32.049981744,10503,8729.0,,,0,91 to 110
1050401,2,95,45.0,145.0,21.403091558,10504,9680.0,,,0,91 to 110
1050501,2,95,62.0,170.0,21.453287197,10505,14841.0,,,0,91 to 110
1050601,2,95,60.0,150.0,26.666666667,10506,21618.0,,,0,91 to 110
1050701,2,95,61.0,160.0,23.828125,10507,10613.0,,,0,91 to 110
1050801,2,95,,153.0,,10508,8632.0,,,0,91 to 110
1050901,2,95,59.0,165.0,21.671258035,10509,11132.0,,,0,91 to 110
1051001,1,95,75.0,172.0,25.351541374,10510,10419.0,8896.0,0.0,0,91 to 110
105101,2,63,61.0,152.0,26.402354571,1051,11290.0,,,0,60 to 70
1051101,1,95,68.0,159.0,26.897670187,10511,23406.0,,,0,91 to 110
1051201,1,95,70.0,170.0,24.221453287,10512,10988.0,,,0,91 to 110
1051301,2,95,60.0,145.0,28.53745541,10513,27457.0,,,0,91 to 110
1051401,2,95,55.0,153.0,23.495236875,10514,18310.0,,,0,91 to 110
1051501,2,95,50.0,152.0,21.641274238,10515,12805.0,,,0,91 to 110
1051601,2,95,,,,10516,14140.0,,,0,91 to 110
1051701,2,95,65.0,155.0,27.055150884,10517,19946.0,,,0,91 to 110
1051801,2,95,70.0,167.0,25.099501596,10518,14644.0,,,0,91 to 110
1051901,2,95,,155.0,,10519,21858.0,,,0,91 to 110
1052001,2,95,72.0,143.0,35.209545699,10520,12364.0,,,0,91 to 110
105201,1,63,61.0,170.0,21.107266436,1052,26230.0,4401.0,0.0,0,60 to 70
1052101,2,95,55.0,160.0,21.484375,10521,12638.0,,,0,91 to 110
1052201,2,95,57.0,140.0,29.081632653,10522,22068.0,,,0,91 to 110
1052301,2,95,,150.0,,10523,15882.0,,,0,91 to 110
1052401,2,95,60.0,150.0,26.666666667,10524,31152.0,,,0,91 to 110
1052501,2,95,60.0,163.0,22.582709172,10525,15583.0,,,0,91 to 110
1052601,2,95,62.0,172.0,20.957274202,10526,9583.0,,,0,91 to 110
1052701,2,95,58.0,150.0,25.777777778,10527,4195.0,,,0,91 to 110
1052801,1,95,70.0,169.0,24.508945765,10528,37121.0,,,0,91 to 110
1052901,1,95,70.0,161.0,27.005130975,10529,16848.0,,,0,91 to 110
1053001,2,95,53.0,154.0,22.347782088,10530,20555.0,,,0,91 to 110
105301,1,63,70.0,160.0,27.34375,1053,16356.0,,,0,60 to 70
1053101,2,95,58.0,170.0,20.069204152,10531,10848.0,24349.0,0.0,0,91 to 110
1053201,1,95,105.0,,,10532,15887.0,7826.0,0.0,0,91 to 110
1053301,2,95,52.0,154.0,21.926125822,10533,18104.0,,,0,91 to 110
1053401,1,95,64.0,160.0,25.0,10534,62005.0,19449.0,0.0,0,91 to 110
1053501,2,95,,,,10535,20502.0,,,0,91 to 110
1053601,2,95,,,,10536,12946.0,,,0,91 to 110
1053701,2,95,48.0,155.0,19.979188345,10537,12438.0,,,0,91 to 110
1053801,1,95,78.0,173.0,26.061679308,10538,19954.0,6866.0,0.0,0,91 to 110
1053901,1,95,67.0,,,10539,19284.0,13653.0,0.0,0,91 to 110
1054001,2,95,71.0,168.0,25.155895692,10540,20219.0,,,0,91 to 110
105401,1,63,97.0,186.0,28.037923459,1054,19969.0,16607.0,0.0,0,60 to 70
1054101,1,95,69.0,162.0,26.291723823,10541,18500.0,,,0,91 to 110
1054201,2,95,75.0,163.0,28.228386465,10542,14451.0,,,0,91 to 110
1054301,2,95,48.0,155.0,19.979188345,10543,4908.0,,,0,91 to 110
1054401,2,95,,164.0,,10544,18137.0,,,0,91 to 110
1054501,1,95,91.0,172.0,30.7598702,10545,20332.0,,,0,91 to 110
1054601,2,95,,156.0,,10546,13252.0,,,0,91 to 110
1054701,2,96,50.0,153.0,21.35930625,10547,11127.0,,,0,91 to 110
1054801,2,96,75.0,155.0,31.21748179,10548,11512.0,,,0,91 to 110
1054901,2,96,,,,10549,35049.0,,,0,91 to 110
1055001,2,96,50.0,155.0,20.811654527,10550,17558.0,,,0,91 to 110
105501,1,63,60.0,158.0,24.034609838,1055,12573.0,,,0,60 to 70
1055101,2,96,53.0,152.0,22.939750693,10551,9789.0,,,0,91 to 110
1055201,2,96,80.0,155.0,33.298647242,10552,25361.0,,,0,91 to 110
1055301,1,96,41.0,159.0,16.217712907,10553,34490.0,,,0,91 to 110
1055401,2,96,54.0,152.0,23.372576177,10554,10194.0,,,0,91 to 110
1055501,2,96,,169.0,,10555,5411.0,,,0,91 to 110
1055601,2,96,60.0,156.0,24.654832347,10556,13758.0,,,3386,91 to 110
1055701,2,96,47.0,155.0,19.562955255,10557,9128.0,,,0,91 to 110
1055801,2,96,58.0,163.0,21.8299522,10558,11667.0,,,0,91 to 110
1055901,2,96,65.0,163.0,24.464601603,10559,37055.0,,,0,91 to 110
1056001,2,96,47.0,165.0,17.263544536,10560,17024.0,,,0,91 to 110
105601,2,63,69.0,150.0,30.666666667,1056,10698.0,,,0,60 to 70
1056101,2,96,75.0,160.0,29.296875,10561,12846.0,,,0,91 to 110
1056201,2,96,50.0,,,10562,16012.0,,,0,91 to 110
1056301,2,96,61.0,160.0,23.828125,10563,20583.0,,,0,91 to 110
1056401,2,96,60.0,148.0,27.392257122,10564,9701.0,,,0,91 to 110
1056501,2,96,40.0,155.0,16.649323621,10565,14321.0,,,0,91 to 110
1056601,2,96,60.0,163.0,22.582709172,10566,10371.0,,,0,91 to 110
1056701,2,96,,160.0,,10567,18719.0,,,0,91 to 110
1056801,1,96,68.0,170.0,23.529411765,10568,9569.0,,,0,91 to 110
1056901,2,96,75.0,160.0,29.296875,10569,9161.0,,,0,91 to 110
1057001,2,96,62.0,168.0,21.967120181,10570,31350.0,,,0,91 to 110
105701,2,63,85.0,165.0,31.221303949,1057,2082.0,21171.0,0.0,0,60 to 70
1057101,2,96,50.0,153.0,21.35930625,10571,13672.0,,,0,91 to 110
1057201,2,96,61.0,163.0,22.959087659,10572,5790.0,,,0,91 to 110
1057301,2,96,45.0,148.0,20.544192841,10573,12733.0,,,0,91 to 110
1057401,2,96,60.0,155.0,24.973985432,10574,37085.0,,,0,91 to 110
1057501,2,96,47.0,157.0,19.067710658,10575,20987.0,,,0,91 to 110
1057601,1,96,70.0,165.0,25.711662075,10576,11868.0,,,0,91 to 110
1057701,2,96,50.0,160.0,19.53125,10577,12538.0,,,0,91 to 110
1057801,1,96,75.0,173.0,25.059307027,10578,18095.0,7862.0,0.0,0,91 to 110
1057901,2,96,41.0,155.0,17.065556712,10579,29996.0,26528.0,0.0,0,91 to 110
1058001,2,96,52.0,150.0,23.111111111,10580,25779.0,,,0,91 to 110
105801,2,63,75.0,162.0,28.577960677,1058,34565.0,33318.0,0.0,0,60 to 70
1058101,2,96,41.0,135.0,22.496570645,10581,12301.0,,,0,91 to 110
1058201,2,96,63.0,160.0,24.609375,10582,17896.0,,,0,91 to 110
1058301,2,96,50.0,158.0,20.028841532,10583,29686.0,,,0,91 to 110
1058401,2,96,,,,10584,12288.0,,,0,91 to 110
1058501,2,97,50.0,160.0,19.53125,10585,17932.0,,,0,91 to 110
1058601,2,97,49.0,150.0,21.777777778,10586,24080.0,,,0,91 to 110
1058701,2,97,51.0,162.0,19.43301326,10587,14855.0,,,0,91 to 110
1058801,2,97,63.0,164.0,23.423557406,10588,18835.0,,,0,91 to 110
1058901,2,97,50.0,150.0,22.222222222,10589,14319.0,,,0,91 to 110
1059001,2,97,56.0,145.0,26.634958383,10590,14376.0,,,0,91 to 110
105901,1,63,95.0,175.0,31.020408163,1059,7294.0,22770.0,0.0,0,60 to 70
1059101,2,97,50.0,156.0,20.545693623,10591,21578.0,,,0,91 to 110
1059201,2,97,46.0,159.0,18.195482774,10592,20023.0,,,0,91 to 110
1059301,2,97,63.0,160.0,24.609375,10593,9594.0,,,0,91 to 110
1059401,2,97,38.0,153.0,16.23307275,10594,22439.0,,,0,91 to 110
1059501,2,97,,,,10595,10342.0,,,0,91 to 110
1059601,2,97,60.0,150.0,26.666666667,10596,8020.0,,,3403,91 to 110
1059701,2,97,75.0,168.0,26.573129252,10597,17391.0,,,0,91 to 110
1059801,2,97,49.0,158.0,19.628264701,10598,15091.0,,,0,91 to 110
1059901,2,97,47.0,150.0,20.888888889,10599,23211.0,,,0,91 to 110
1060001,2,97,60.0,150.0,26.666666667,10600,9829.0,,,0,91 to 110
106001,1,63,82.0,180.0,25.308641975,1060,62726.0,26283.0,0.0,0,60 to 70
10601,2,60,57.0,154.0,24.034407151,106,22549.0,11244.0,0.0,0,60 to 70
1060101,2,97,44.0,162.0,16.76573693,10601,20977.0,,,0,91 to 110
1060201,2,97,48.0,162.0,18.289894833,10602,34340.0,,,0,91 to 110
1060301,1,97,65.0,165.0,23.875114784,10603,19137.0,,,0,91 to 110
1060401,1,97,55.0,170.0,19.031141869,10604,31073.0,1318.0,0.0,0,91 to 110
1060501,2,97,45.0,160.0,17.578125,10605,11179.0,,,0,91 to 110
1060601,2,98,72.0,165.0,26.446280992,10606,18961.0,,,0,91 to 110
1060701,2,98,59.0,145.0,28.061831153,10607,15956.0,,,2760,91 to 110
1060801,1,98,54.0,170.0,18.685121107,10608,12411.0,,,0,91 to 110
1060901,1,98,60.0,155.0,24.973985432,10609,16985.0,,,0,91 to 110
1061001,2,98,50.0,167.0,17.928215425,10610,14646.0,,,0,91 to 110
106101,2,63,56.0,162.0,21.338210639,1061,12930.0,15417.0,0.0,0,60 to 70
1061101,2,98,73.0,163.0,27.475629493,10611,37908.0,,,0,91 to 110
1061201,2,98,55.0,155.0,22.892819979,10612,16197.0,,,0,91 to 110
1061301,1,98,50.0,150.0,22.222222222,10613,9215.0,,,0,91 to 110
1061401,2,98,58.0,175.0,18.93877551,10614,36203.0,,,0,91 to 110
1061501,2,98,60.0,152.0,25.969529086,10615,10645.0,,,0,91 to 110
1061601,1,98,,168.0,,10616,8567.0,2860.0,0.0,0,91 to 110
1061701,2,98,55.0,154.0,23.19109462,10617,19019.0,,,0,91 to 110
1061801,2,98,65.0,165.0,23.875114784,10618,9823.0,,,0,91 to 110
1061901,1,98,70.0,176.0,22.598140496,10619,13564.0,26269.0,0.0,0,91 to 110
1062001,1,98,83.0,172.0,28.055705787,10620,12528.0,1205.0,0.0,0,91 to 110
106201,1,63,72.0,180.0,22.222222222,1062,19460.0,27187.0,0.0,0,60 to 70
1062101,2,99,58.0,158.0,23.233456177,10621,8232.0,,,0,91 to 110
1062201,1,99,65.0,169.0,22.758306782,10622,23451.0,,,0,91 to 110
1062301,2,99,57.0,149.0,25.674519166,10623,9846.0,,,0,91 to 110
1062401,2,99,70.0,155.0,29.136316337,10624,20876.0,,,0,91 to 110
1062501,2,99,50.0,156.0,20.545693623,10625,18623.0,,,0,91 to 110
1062601,2,99,50.0,155.0,20.811654527,10626,9047.0,,,0,91 to 110
1062701,2,99,45.0,130.0,26.627218935,10627,21618.0,,,0,91 to 110
1062801,1,99,56.0,168.0,19.841269841,10628,9437.0,6810.0,0.0,0,91 to 110
