idmen_care,AHENTSEX,AHENTAGE,AHENTCOH,SCORE_AIDE
7318,2.0,60.0,0,0.0
7320,2.0,52.0,0,1.0
7320,1.0,53.0,0,0.0
7320,1.0,49.0,0,0.0
7324,2.0,68.0,1,2.0
7329,2.0,60.0,1,1.0
7330,1.0,81.0,0,1.0
7334,2.0,57.0,0,1.0
7335,2.0,78.0,1,0.0
7337,2.0,79.0,1,1.0
7338,1.0,53.0,1,0.0
7339,1.0,61.0,0,0.0
7339,1.0,61.0,0,0.0
7343,1.0,56.0,0,0.0
7343,1.0,54.0,0,0.0
7344,2.0,61.0,0,2.0
7344,2.0,49.0,0,2.0
7346,1.0,76.0,1,0.0
7348,1.0,58.0,0,1.0
7349,2.0,48.0,1,0.0
7349,2.0,55.0,1,0.0
7350,2.0,43.0,0,1.0
7353,1.0,46.0,1,0.0
7354,2.0,60.0,0,1.0
7355,2.0,59.0,0,1.0
7356,1.0,80.0,1,2.0
7359,1.0,83.0,1,0.0
7359,2.0,51.0,0,1.0
7359,2.0,51.0,0,0.0
7360,2.0,66.0,0,0.0
7360,1.0,65.0,0,0.0
7360,2.0,60.0,0,0.0
7360,1.0,57.0,0,0.0
7360,1.0,51.0,0,0.0
7361,2.0,75.0,1,2.0
7361,2.0,46.0,0,2.0
7361,2.0,73.0,0,2.0
7367,1.0,84.0,1,1.0
7367,1.0,48.0,0,0.0
7368,1.0,55.0,0,1.0
7368,1.0,53.0,0,2.0
7368,1.0,81.0,0,1.0
7368,2.0,78.0,0,2.0
7369,2.0,78.0,0,0.0
7369,2.0,65.0,0,0.0
7370,2.0,55.0,0,3.0
7370,2.0,53.0,0,1.0
7371,1.0,72.0,0,0.0
7371,2.0,49.0,0,0.0
7372,2.0,48.0,0,0.0
7373,1.0,58.0,0,0.0
7375,2.0,75.0,1,0.0
7375,1.0,50.0,0,0.0
7375,1.0,49.0,0,0.0
7375,1.0,46.0,0,0.0
7375,2.0,40.0,0,0.0
7376,2.0,56.0,0,1.0
7376,1.0,53.0,0,0.0
7378,2.0,56.0,1,2.0
7379,2.0,50.0,1,2.0
7379,1.0,53.0,1,0.0
7380,2.0,60.0,0,0.0
7382,1.0,82.0,1,0.0
7384,2.0,72.0,0,0.0
7384,1.0,53.0,0,0.0
7384,1.0,55.0,0,2.0
7384,1.0,50.0,0,0.0
7384,2.0,36.0,0,0.0
7385,2.0,78.0,1,1.0
7386,2.0,81.0,1,0.0
7388,2.0,58.0,0,1.0
7388,1.0,64.0,0,0.0
7388,1.0,54.0,0,0.0
7388,2.0,51.0,0,0.0
7390,2.0,60.0,0,1.0
7390,1.0,37.0,0,0.0
7392,1.0,56.0,0,0.0
7392,1.0,77.0,0,0.0
7392,2.0,80.0,0,0.0
7394,2.0,56.0,0,2.0
7395,1.0,54.0,0,0.0
7396,2.0,56.0,0,0.0
7399,1.0,82.0,1,1.0
7402,2.0,72.0,0,0.0
7402,2.0,37.0,0,1.0
7403,2.0,60.0,0,1.0
7404,2.0,58.0,0,0.0
7405,2.0,81.0,1,2.0
7406,2.0,60.0,0,0.0
7407,2.0,49.0,1,2.0
7409,2.0,63.0,0,2.0
7411,2.0,62.0,0,0.0
7411,2.0,58.0,0,0.0
7411,1.0,63.0,0,0.0
7412,2.0,65.0,0,0.0
7417,1.0,62.0,0,1.0
7417,1.0,60.0,0,1.0
7417,2.0,28.0,0,0.0
7418,2.0,60.0,0,1.0
7418,2.0,64.0,0,0.0
7418,2.0,55.0,0,0.0
7418,2.0,66.0,0,0.0
7421,1.0,76.0,0,2.0
7422,1.0,84.0,1,0.0
7427,2.0,75.0,1,4.0
7427,2.0,54.0,0,0.0
7428,2.0,64.0,0,1.0
7428,1.0,66.0,0,2.0
7429,1.0,84.0,1,0.0
7433,1.0,56.0,0,0.0
7434,1.0,82.0,1,1.0
7435,2.0,62.0,0,0.0
7435,1.0,53.0,0,0.0
7435,2.0,52.0,0,0.0
7435,2.0,36.0,0,1.0
7435,1.0,68.0,0,0.0
7436,1.0,80.0,1,0.0
7439,2.0,56.0,0,0.0
7442,2.0,55.0,0,1.0
7442,2.0,59.0,0,0.0
7443,1.0,65.0,0,1.0
7443,2.0,61.0,0,1.0
7446,1.0,82.0,1,1.0
7446,2.0,46.0,1,0.0
7448,2.0,57.0,0,2.0
7448,2.0,46.0,0,3.0
7448,2.0,28.0,0,0.0
7449,2.0,48.0,0,0.0
7449,2.0,56.0,0,2.0
7449,2.0,58.0,0,0.0
7449,2.0,74.0,0,0.0
7450,2.0,59.0,0,1.0
7450,1.0,57.0,0,1.0
7451,2.0,64.0,0,1.0
7454,2.0,60.0,0,3.0
7455,2.0,60.0,0,3.0
7455,2.0,54.0,0,3.0
7455,2.0,43.0,0,0.0
7455,1.0,83.0,1,0.0
7456,2.0,82.0,1,1.0
7456,1.0,63.0,0,0.0
7456,1.0,64.0,0,0.0
7456,2.0,75.0,0,0.0
7457,2.0,66.0,0,0.0
7457,1.0,72.0,0,0.0
7458,2.0,63.0,0,0.0
7458,1.0,62.0,0,0.0
7458,2.0,60.0,0,0.0
7458,1.0,65.0,0,0.0
7459,1.0,81.0,1,2.0
7461,2.0,58.0,0,1.0
7462,1.0,86.0,1,1.0
7462,2.0,61.0,0,3.0
7462,2.0,56.0,0,0.0
7462,1.0,54.0,0,0.0
7463,2.0,48.0,0,0.0
7464,1.0,42.0,0,2.0
7464,1.0,40.0,0,1.0
7465,2.0,79.0,1,3.0
7466,2.0,57.0,0,3.0
7467,2.0,53.0,0,0.0
7467,1.0,55.0,0,0.0
7470,2.0,58.0,0,0.0
7470,1.0,62.0,0,0.0
7470,2.0,56.0,0,1.0
7471,1.0,80.0,1,3.0
7474,2.0,46.0,0,0.0
7474,1.0,58.0,0,2.0
7474,1.0,61.0,0,0.0
7475,2.0,55.0,0,3.0
7478,2.0,60.0,0,0.0
7478,2.0,61.0,0,0.0
7478,2.0,61.0,0,0.0
7480,1.0,60.0,0,1.0
7481,2.0,83.0,1,5.0
7483,2.0,61.0,0,3.0
7483,1.0,67.0,0,1.0
7484,2.0,56.0,0,3.0
7484,1.0,58.0,0,0.0
7484,2.0,81.0,1,3.0
7485,1.0,82.0,1,1.0
7487,2.0,72.0,1,1.0
7488,1.0,52.0,0,0.0
7489,2.0,81.0,1,1.0
7489,1.0,34.0,0,1.0
7489,1.0,29.0,0,0.0
7490,2.0,64.0,0,1.0
7491,2.0,65.0,0,1.0
7492,2.0,67.0,1,3.0
7492,2.0,36.0,0,1.0
7493,2.0,61.0,1,0.0
7495,1.0,53.0,0,2.0
7495,2.0,55.0,0,1.0
7496,2.0,76.0,1,0.0
7499,2.0,48.0,0,2.0
7499,2.0,57.0,0,1.0
7499,1.0,59.0,0,0.0
7499,1.0,58.0,0,0.0
7499,1.0,57.0,0,0.0
7499,1.0,55.0,0,0.0
7499,1.0,53.0,0,0.0
7499,1.0,50.0,0,0.0
7499,1.0,46.0,0,0.0
7499,1.0,24.0,0,0.0
7499,,,0,
7500,1.0,52.0,0,2.0
7501,2.0,64.0,0,2.0
7502,2.0,70.0,0,1.0
7502,2.0,85.0,0,0.0
7502,2.0,54.0,0,0.0
7502,2.0,62.0,0,0.0
7502,1.0,56.0,0,1.0
7502,1.0,59.0,0,2.0
7503,1.0,52.0,1,0.0
7503,2.0,61.0,0,3.0
7506,2.0,79.0,1,1.0
7507,2.0,79.0,1,1.0
7510,1.0,65.0,1,1.0
7512,2.0,53.0,0,0.0
7514,2.0,58.0,0,0.0
7514,1.0,69.0,0,0.0
7514,1.0,30.0,0,0.0
7515,2.0,61.0,0,0.0
7516,2.0,58.0,0,1.0
7518,2.0,58.0,1,0.0
7518,2.0,60.0,0,0.0
7521,2.0,64.0,0,1.0
7522,1.0,88.0,0,1.0
7524,2.0,58.0,0,0.0
7524,1.0,85.0,1,3.0
7525,2.0,49.0,0,0.0
7525,2.0,65.0,0,0.0
7529,1.0,50.0,0,0.0
7530,2.0,52.0,1,0.0
7532,1.0,84.0,1,2.0
7537,2.0,75.0,1,0.0
7538,2.0,59.0,1,1.0
7538,2.0,56.0,0,0.0
7538,2.0,54.0,0,0.0
7538,2.0,52.0,0,0.0
7540,1.0,58.0,0,0.0
7542,2.0,58.0,0,1.0
7542,1.0,53.0,0,1.0
7542,2.0,78.0,0,0.0
7543,1.0,86.0,1,0.0
7544,1.0,53.0,0,1.0
7544,2.0,58.0,0,0.0
7545,2.0,58.0,0,0.0
7546,1.0,64.0,0,0.0
7546,2.0,74.0,0,0.0
7553,1.0,94.0,1,0.0
7555,1.0,60.0,0,1.0
7556,2.0,49.0,0,0.0
7561,1.0,56.0,1,2.0
7561,2.0,47.0,0,0.0
7561,2.0,49.0,0,0.0
7561,1.0,43.0,0,0.0
7565,2.0,75.0,1,7.0
7566,2.0,64.0,0,2.0
7566,1.0,66.0,0,1.0
7568,1.0,88.0,1,0.0
7568,1.0,62.0,0,0.0
7569,2.0,63.0,0,0.0
7569,1.0,62.0,0,0.0
7569,1.0,60.0,0,0.0
7571,1.0,46.0,0,1.0
7573,2.0,50.0,0,1.0
7573,1.0,38.0,0,1.0
7576,2.0,41.0,1,5.0
7577,2.0,78.0,1,2.0
7579,2.0,78.0,1,0.0
7580,2.0,78.0,1,1.0
7583,2.0,63.0,0,0.0
7584,1.0,32.0,0,3.0
7585,1.0,35.0,0,1.0
7585,2.0,61.0,0,0.0
7586,1.0,56.0,0,2.0
7588,2.0,55.0,0,1.0
7589,2.0,60.0,0,1.0
7590,1.0,59.0,0,0.0
7590,1.0,19.0,0,0.0
7590,2.0,64.0,0,1.0
7592,1.0,47.0,1,3.0
7594,2.0,50.0,0,2.0
7596,2.0,60.0,0,2.0
7596,2.0,35.0,0,4.0
7596,1.0,61.0,0,2.0
7597,1.0,52.0,1,0.0
7597,1.0,50.0,1,0.0
7602,1.0,81.0,1,5.0
7604,2.0,79.0,1,0.0
7605,2.0,37.0,1,1.0
7605,1.0,44.0,1,1.0
7606,1.0,56.0,1,1.0
7607,2.0,57.0,0,1.0
7609,1.0,53.0,0,0.0
7609,2.0,81.0,0,0.0
7609,2.0,67.0,0,0.0
7610,2.0,57.0,0,1.0
7613,2.0,60.0,0,1.0
7613,2.0,54.0,0,2.0
7614,1.0,61.0,0,0.0
7614,1.0,59.0,0,0.0
7619,1.0,80.0,1,1.0
7621,2.0,57.0,0,2.0
7622,1.0,54.0,0,2.0
7623,2.0,40.0,1,1.0
7623,2.0,54.0,0,0.0
7623,1.0,56.0,0,1.0
7624,2.0,74.0,1,2.0
7625,1.0,48.0,1,2.0
7628,2.0,56.0,0,1.0
7628,1.0,54.0,0,0.0
7630,2.0,58.0,0,0.0
7631,1.0,54.0,0,0.0
7632,2.0,59.0,0,2.0
7632,2.0,55.0,0,0.0
7634,2.0,59.0,0,0.0
7635,2.0,47.0,0,1.0
7636,1.0,50.0,1,2.0
7636,2.0,58.0,0,3.0
7637,2.0,45.0,0,1.0
7641,2.0,59.0,0,0.0
7642,1.0,89.0,1,3.0
7642,2.0,57.0,0,0.0
7643,1.0,79.0,1,0.0
7645,2.0,79.0,1,1.0
7646,2.0,55.0,0,2.0
7646,1.0,50.0,0,1.0
7647,2.0,79.0,1,0.0
7647,2.0,57.0,0,0.0
7647,2.0,54.0,0,0.0
7648,2.0,62.0,0,2.0
7649,1.0,84.0,1,1.0
7653,2.0,41.0,1,2.0
7654,2.0,85.0,1,0.0
7655,2.0,60.0,0,0.0
7655,2.0,59.0,0,0.0
7655,1.0,58.0,0,1.0
7657,1.0,83.0,1,0.0
7658,1.0,50.0,1,5.0
7658,2.0,75.0,0,0.0
7659,2.0,83.0,1,0.0
7659,1.0,60.0,0,0.0
7659,2.0,57.0,0,0.0
7659,1.0,52.0,0,0.0
7660,2.0,63.0,0,1.0
7661,1.0,50.0,0,0.0
7661,1.0,79.0,0,0.0
7663,2.0,53.0,0,1.0
7663,2.0,57.0,0,0.0
7663,2.0,49.0,0,0.0
7664,1.0,59.0,0,2.0
7664,2.0,54.0,0,3.0
7664,2.0,57.0,0,3.0
7664,1.0,60.0,0,2.0
7666,2.0,48.0,0,1.0
7668,2.0,81.0,1,0.0
7669,1.0,50.0,1,0.0
7670,2.0,46.0,0,0.0
7670,1.0,86.0,1,2.0
7670,2.0,53.0,0,8.0
7673,1.0,54.0,1,1.0
7673,2.0,49.0,1,0.0
7673,2.0,26.0,0,0.0
7675,2.0,54.0,0,1.0
7675,1.0,60.0,0,0.0
7676,2.0,63.0,0,1.0
7677,1.0,86.0,1,2.0
7677,2.0,59.0,0,1.0
7678,2.0,77.0,1,9.0
7679,1.0,82.0,1,0.0
7680,2.0,53.0,0,1.0
7683,1.0,55.0,0,4.0
7684,1.0,50.0,0,0.0
7685,1.0,89.0,1,1.0
7685,2.0,57.0,0,0.0
7686,2.0,78.0,1,0.0
7686,2.0,40.0,0,0.0
7687,1.0,53.0,0,0.0
7688,2.0,59.0,0,1.0
7690,2.0,84.0,1,0.0
7693,1.0,82.0,1,1.0
7693,2.0,47.0,0,2.0
7696,2.0,68.0,0,2.0
7696,2.0,64.0,0,2.0
7697,1.0,80.0,1,1.0
7699,2.0,75.0,0,1.0
7699,1.0,55.0,0,0.0
7700,2.0,71.0,0,0.0
7702,2.0,63.0,0,1.0
7702,2.0,64.0,0,0.0
7702,2.0,46.0,0,0.0
7703,1.0,55.0,0,1.0
7703,2.0,53.0,0,0.0
7706,2.0,85.0,1,1.0
7706,2.0,35.0,0,1.0
7708,2.0,83.0,0,1.0
7708,2.0,63.0,0,1.0
7709,2.0,51.0,0,1.0
7709,1.0,49.0,0,0.0
7710,2.0,87.0,1,2.0
7710,1.0,56.0,0,0.0
7710,2.0,42.0,0,0.0
7711,2.0,24.0,1,4.0
7711,2.0,48.0,0,0.0
7711,2.0,44.0,0,2.0
7711,2.0,53.0,0,0.0
7711,1.0,49.0,0,0.0
7713,2.0,56.0,0,1.0
7713,2.0,78.0,1,7.0
7713,2.0,50.0,0,0.0
7713,2.0,49.0,0,3.0
7713,2.0,47.0,0,2.0
7713,2.0,45.0,0,3.0
7713,2.0,41.0,0,2.0
7713,1.0,34.0,0,1.0
7715,2.0,57.0,0,0.0
7715,2.0,59.0,0,1.0
7715,1.0,52.0,0,0.0
7715,1.0,50.0,0,0.0
7716,2.0,62.0,0,0.0
7716,2.0,58.0,0,0.0
7716,2.0,45.0,0,0.0
7716,1.0,68.0,0,0.0
7717,2.0,48.0,0,4.0
7717,1.0,40.0,0,3.0
7717,1.0,52.0,0,1.0
7717,1.0,50.0,0,1.0
7717,2.0,49.0,0,0.0
7717,1.0,46.0,0,2.0
7717,2.0,37.0,1,0.0
7717,2.0,78.0,1,1.0
7717,2.0,22.0,0,0.0
7717,1.0,26.0,0,0.0
7717,,,0,
7718,1.0,84.0,1,2.0
7722,2.0,77.0,1,1.0
7724,2.0,52.0,0,2.0
7725,2.0,62.0,0,1.0
7725,2.0,56.0,0,1.0
7725,1.0,60.0,0,1.0
7727,2.0,82.0,1,1.0
7728,2.0,25.0,1,3.0
7728,2.0,23.0,1,2.0
7731,2.0,65.0,0,2.0
7732,2.0,57.0,1,4.0
7734,2.0,58.0,0,2.0
7735,2.0,60.0,0,2.0
7735,2.0,30.0,0,0.0
7735,1.0,32.0,0,0.0
7735,1.0,62.0,0,0.0
7736,1.0,62.0,0,0.0
7736,1.0,71.0,0,0.0
7736,2.0,82.0,0,0.0
7736,2.0,74.0,0,0.0
7738,2.0,47.0,0,1.0
7740,2.0,53.0,0,2.0
7741,1.0,77.0,0,1.0
7743,1.0,76.0,0,0.0
7745,2.0,54.0,1,2.0
7745,1.0,49.0,0,1.0
7747,1.0,62.0,0,0.0
7750,2.0,60.0,0,2.0
7750,2.0,58.0,0,2.0
7750,1.0,84.0,1,3.0
7752,1.0,78.0,0,0.0
7754,1.0,78.0,1,0.0
7757,2.0,57.0,0,1.0
7757,1.0,55.0,0,0.0
7759,2.0,49.0,0,4.0
7760,1.0,82.0,1,1.0
7760,2.0,60.0,0,1.0
7761,1.0,79.0,1,0.0
7762,1.0,30.0,0,1.0
7762,1.0,28.0,0,1.0
7763,2.0,80.0,1,0.0
7764,2.0,50.0,0,2.0
7765,2.0,61.0,0,0.0
7765,2.0,51.0,0,0.0
7766,1.0,46.0,0,3.0
7766,2.0,51.0,0,1.0
7767,2.0,82.0,1,0.0
7768,1.0,84.0,1,0.0
7769,2.0,52.0,0,2.0
7769,2.0,62.0,0,1.0
7769,1.0,59.0,0,1.0
7769,1.0,51.0,0,0.0
7769,1.0,55.0,0,0.0
7770,2.0,83.0,1,2.0
7771,1.0,84.0,1,2.0
7771,2.0,60.0,0,0.0
7771,2.0,52.0,0,0.0
7771,1.0,28.0,0,0.0
7771,1.0,32.0,0,0.0
7773,2.0,50.0,0,2.0
7773,2.0,57.0,0,1.0
7773,1.0,62.0,0,1.0
7774,2.0,66.0,1,0.0
7775,1.0,87.0,1,1.0
7776,2.0,46.0,0,3.0
7778,2.0,64.0,1,0.0
7781,2.0,52.0,0,2.0
7781,2.0,48.0,0,2.0
7781,2.0,26.0,0,3.0
7781,1.0,23.0,0,0.0
7781,2.0,21.0,0,0.0
7781,2.0,20.0,0,0.0
7781,1.0,9.0,0,0.0
7782,2.0,64.0,0,0.0
7783,2.0,44.0,0,2.0
7783,1.0,55.0,0,2.0
7783,1.0,62.0,0,0.0
7785,1.0,59.0,0,0.0
7785,2.0,60.0,0,1.0
7786,1.0,63.0,0,1.0
7788,2.0,57.0,0,2.0
7792,2.0,22.0,1,0.0
7792,1.0,51.0,0,0.0
7792,1.0,49.0,0,2.0
7792,2.0,50.0,0,1.0
7793,2.0,44.0,0,0.0
7793,2.0,46.0,0,0.0
7794,1.0,63.0,0,0.0
7794,2.0,37.0,0,1.0
7795,2.0,80.0,1,2.0
7796,2.0,72.0,0,0.0
7796,2.0,52.0,0,0.0
7797,2.0,81.0,1,0.0
7798,2.0,45.0,0,1.0
7798,2.0,63.0,0,0.0
7799,2.0,83.0,1,2.0
7801,2.0,64.0,0,2.0
7801,2.0,60.0,0,2.0
7803,2.0,61.0,0,0.0
7804,1.0,76.0,1,2.0
7805,2.0,70.0,0,3.0
7806,1.0,58.0,1,0.0
7806,2.0,53.0,0,1.0
7808,2.0,59.0,0,0.0
7809,2.0,47.0,0,0.0
7811,1.0,86.0,0,2.0
7811,2.0,75.0,0,0.0
7811,2.0,76.0,0,0.0
7811,2.0,75.0,0,0.0
7812,1.0,50.0,0,3.0
7812,2.0,62.0,0,2.0
7813,2.0,53.0,1,1.0
7814,1.0,84.0,1,2.0
7816,2.0,69.0,1,8.0
7817,2.0,76.0,1,2.0
7817,1.0,41.0,0,0.0
7819,2.0,76.0,1,1.0
7820,2.0,58.0,1,2.0
7820,1.0,70.0,1,0.0
7822,2.0,78.0,1,1.0
7823,2.0,63.0,0,0.0
7824,2.0,49.0,1,0.0
7824,2.0,47.0,1,0.0
7826,2.0,63.0,0,2.0
7827,2.0,62.0,0,0.0
7827,2.0,58.0,0,0.0
7827,2.0,63.0,0,0.0
7828,2.0,58.0,0,2.0
7829,2.0,83.0,1,1.0
7829,2.0,59.0,0,4.0
7830,1.0,57.0,0,0.0
7831,2.0,46.0,0,0.0
7831,1.0,54.0,0,1.0
7832,2.0,59.0,0,0.0
7833,2.0,48.0,0,1.0
7833,2.0,71.0,0,4.0
7834,2.0,43.0,0,2.0
7835,1.0,80.0,0,0.0
7835,2.0,76.0,0,0.0
7835,2.0,86.0,0,0.0
7836,2.0,59.0,0,2.0
7836,2.0,56.0,0,1.0
7836,2.0,81.0,1,1.0
7839,2.0,74.0,0,0.0
7840,1.0,59.0,0,0.0
7841,1.0,51.0,0,2.0
7843,1.0,53.0,1,3.0
7845,2.0,49.0,0,1.0
7846,1.0,85.0,1,0.0
7847,2.0,83.0,1,0.0
7850,2.0,53.0,1,0.0
7850,2.0,43.0,0,0.0
7850,1.0,42.0,0,0.0
7852,1.0,57.0,0,2.0
7853,2.0,81.0,1,0.0
7854,1.0,85.0,1,0.0
7854,2.0,63.0,0,1.0
7855,1.0,85.0,1,0.0
7857,2.0,65.0,1,1.0
7858,1.0,66.0,0,2.0
7858,2.0,61.0,0,2.0
7861,1.0,85.0,1,1.0
7862,1.0,86.0,1,0.0
7867,2.0,60.0,0,0.0
7868,1.0,64.0,1,2.0
7869,2.0,64.0,1,5.0
7870,1.0,57.0,1,3.0
7870,2.0,51.0,1,3.0
7871,1.0,85.0,1,1.0
7871,2.0,61.0,0,7.0
7871,2.0,57.0,0,0.0
7872,2.0,79.0,1,4.0
7872,2.0,57.0,0,0.0
7873,2.0,61.0,0,0.0
7873,1.0,58.0,0,0.0
7874,1.0,57.0,1,2.0
7874,2.0,47.0,0,3.0
7879,1.0,83.0,1,0.0
7879,2.0,66.0,0,0.0
7881,2.0,81.0,1,2.0
7881,2.0,53.0,0,0.0
7882,2.0,55.0,0,2.0
7884,2.0,79.0,1,0.0
7885,1.0,63.0,0,1.0
7885,1.0,62.0,0,1.0
7885,2.0,46.0,0,0.0
7886,2.0,59.0,0,1.0
7887,1.0,87.0,1,0.0
7887,1.0,49.0,1,0.0
7889,2.0,84.0,1,0.0
7891,1.0,63.0,0,2.0
7892,1.0,87.0,1,0.0
7892,2.0,52.0,0,3.0
7895,1.0,64.0,1,0.0
7896,2.0,78.0,0,0.0
7898,2.0,75.0,0,2.0
7899,2.0,56.0,0,2.0
7900,1.0,83.0,1,0.0
7901,2.0,82.0,1,0.0
7903,2.0,49.0,0,0.0
7904,2.0,58.0,0,1.0
7905,2.0,65.0,0,0.0
7906,2.0,53.0,0,0.0
7906,1.0,56.0,0,0.0
7907,2.0,64.0,0,3.0
7907,2.0,51.0,0,3.0
7908,2.0,84.0,1,1.0
7908,1.0,55.0,0,2.0
7910,2.0,52.0,0,3.0
7914,2.0,54.0,0,0.0
7915,2.0,81.0,1,5.0
7916,2.0,59.0,0,4.0
7916,1.0,53.0,0,1.0
7918,1.0,87.0,1,3.0
7918,2.0,58.0,0,2.0
7918,2.0,57.0,0,3.0
7918,2.0,54.0,0,3.0
7919,1.0,73.0,1,0.0
7920,1.0,88.0,1,5.0
7921,2.0,55.0,0,1.0
7921,2.0,45.0,0,1.0
7922,1.0,64.0,0,0.0
7923,2.0,65.0,0,1.0
7926,1.0,85.0,1,2.0
7926,2.0,59.0,0,1.0
7927,2.0,77.0,0,0.0
7927,1.0,56.0,0,2.0
7927,2.0,70.0,0,1.0
7928,2.0,84.0,1,0.0
7928,1.0,61.0,0,0.0
7928,1.0,59.0,0,0.0
7928,2.0,57.0,0,0.0
7928,1.0,69.0,0,0.0
7928,2.0,68.0,0,0.0
7929,2.0,56.0,0,2.0
7929,1.0,60.0,0,1.0
7931,1.0,57.0,0,0.0
7931,1.0,63.0,0,0.0
7931,2.0,50.0,0,0.0
7933,2.0,75.0,0,1.0
7933,1.0,53.0,0,0.0
7935,1.0,73.0,0,0.0
7936,1.0,41.0,0,2.0
7937,1.0,83.0,1,2.0
7937,2.0,59.0,0,0.0
7940,1.0,66.0,0,2.0
7940,2.0,75.0,0,1.0
7942,2.0,60.0,0,3.0
7943,2.0,58.0,0,0.0
7943,1.0,57.0,0,3.0
7943,2.0,77.0,0,0.0
7944,2.0,57.0,1,2.0
7944,2.0,52.0,1,2.0
7945,2.0,52.0,0,1.0
7945,1.0,58.0,1,2.0
7947,2.0,58.0,0,3.0
7948,2.0,83.0,1,0.0
7948,2.0,61.0,0,0.0
7951,2.0,48.0,0,1.0
7952,1.0,48.0,1,1.0
7953,1.0,82.0,0,0.0
7954,1.0,58.0,0,1.0
7954,2.0,62.0,0,2.0
7955,2.0,42.0,0,4.0
7956,2.0,53.0,0,0.0
7956,2.0,61.0,0,1.0
7956,1.0,30.0,0,0.0
7959,2.0,46.0,0,0.0
7960,1.0,85.0,1,0.0
7964,2.0,58.0,0,0.0
7965,2.0,82.0,1,0.0
7967,2.0,58.0,0,1.0
7967,2.0,40.0,0,0.0
7967,1.0,65.0,0,1.0
7967,1.0,63.0,0,1.0
7969,1.0,56.0,0,0.0
7972,2.0,50.0,0,0.0
7972,1.0,57.0,0,0.0
7973,2.0,82.0,1,6.0
7974,2.0,83.0,1,5.0
7978,2.0,63.0,0,0.0
7979,1.0,85.0,1,2.0
7979,2.0,54.0,0,2.0
7979,1.0,53.0,0,0.0
7980,1.0,43.0,0,0.0
7981,2.0,61.0,0,2.0
7982,2.0,81.0,0,4.0
7986,2.0,76.0,0,1.0
7986,1.0,58.0,0,2.0
7988,2.0,65.0,0,1.0
7988,2.0,61.0,0,1.0
7993,2.0,61.0,0,1.0
7994,1.0,86.0,1,0.0
7996,1.0,62.0,0,2.0
8000,2.0,60.0,1,2.0
8000,1.0,64.0,1,3.0
8001,2.0,56.0,0,1.0
8001,2.0,62.0,0,1.0
8001,1.0,60.0,0,3.0
8001,1.0,58.0,0,1.0
8001,1.0,54.0,0,0.0
8002,1.0,80.0,1,2.0
8003,2.0,58.0,0,1.0
8004,1.0,59.0,0,0.0
8005,1.0,55.0,1,1.0
8007,1.0,35.0,0,2.0
8008,2.0,67.0,0,0.0
8009,2.0,63.0,0,1.0
8009,2.0,60.0,0,0.0
8009,2.0,49.0,0,0.0
8011,1.0,79.0,1,1.0
8012,2.0,67.0,0,1.0
8013,2.0,82.0,1,2.0
8016,2.0,53.0,0,0.0
8017,2.0,78.0,1,3.0
8019,2.0,53.0,0,2.0
8020,2.0,53.0,0,1.0
8021,2.0,72.0,0,0.0
8022,2.0,62.0,0,1.0
8025,2.0,81.0,1,2.0
8029,2.0,58.0,1,1.0
8030,2.0,53.0,1,0.0
8034,2.0,64.0,0,0.0
8037,1.0,86.0,1,2.0
8038,2.0,60.0,0,0.0
8038,2.0,53.0,0,0.0
8040,2.0,76.0,1,3.0
8041,2.0,81.0,0,0.0
8041,2.0,75.0,0,0.0
8042,2.0,53.0,0,1.0
8042,1.0,44.0,1,3.0
8044,2.0,81.0,1,3.0
8045,1.0,63.0,0,0.0
8047,1.0,80.0,1,0.0
8047,2.0,62.0,0,5.0
8047,1.0,55.0,0,0.0
8047,2.0,57.0,0,0.0
8047,2.0,55.0,0,0.0
8048,2.0,63.0,0,1.0
8049,2.0,57.0,0,0.0
8049,2.0,58.0,0,0.0
8049,2.0,49.0,0,0.0
8049,2.0,48.0,0,0.0
8050,2.0,81.0,1,4.0
8050,2.0,55.0,0,0.0
8051,2.0,79.0,1,8.0
8053,1.0,82.0,1,1.0
8054,1.0,56.0,0,1.0
8054,2.0,57.0,0,0.0
8054,2.0,30.0,0,0.0
8054,2.0,28.0,0,0.0
8055,2.0,59.0,0,3.0
8055,1.0,83.0,1,2.0
8055,1.0,61.0,0,0.0
8055,1.0,57.0,0,0.0
8055,1.0,55.0,0,0.0
8055,2.0,50.0,0,0.0
8056,2.0,61.0,0,5.0
8056,2.0,55.0,0,4.0
8056,2.0,52.0,0,0.0
8056,2.0,57.0,0,0.0
8056,1.0,48.0,0,0.0
8057,1.0,63.0,0,0.0
8058,2.0,60.0,0,2.0
8059,2.0,52.0,0,2.0
8061,1.0,52.0,0,2.0
8063,1.0,84.0,1,2.0
8064,2.0,57.0,0,1.0
8064,1.0,13.0,0,0.0
8064,2.0,10.0,0,0.0
8064,1.0,60.0,0,1.0
8064,1.0,43.0,0,0.0
8065,2.0,84.0,1,0.0
8066,1.0,60.0,0,0.0
8069,2.0,48.0,0,1.0
8070,1.0,69.0,1,1.0
8071,1.0,65.0,0,0.0
8072,2.0,61.0,1,1.0
8072,1.0,73.0,1,1.0
8073,2.0,58.0,1,3.0
8073,2.0,81.0,1,4.0
8075,1.0,87.0,1,2.0
8075,2.0,62.0,0,1.0
8076,1.0,48.0,0,1.0
8077,1.0,57.0,0,2.0
8077,1.0,52.0,0,1.0
